70-01-01/03-00-00.000,emp,emp,emp,emp,emp,emp,emp,emp
24-01-23/17-32-28.944,7.288,7.289,5.7,1.2,26.10,26.11,11.059,11.398
24-01-23/17-32-31.745,7.284,7.285,18.3,5.5,26.09,26.10,7.719,45.485
24-01-23/17-32-34.673,7.287,7.288,0.1,28.9,26.10,26.11,8.411,4.039
24-01-23/17-32-37.901,7.287,7.288,5.3,5.3,26.10,26.11,8.411,4.489
24-01-23/17-32-40.998,7.283,7.285,32.2,3.5,26.10,26.11,17.520,10.235
24-01-23/17-32-44.026,7.284,7.285,21.8,3.5,26.10,26.11,13.908,11.449
24-01-23/17-32-46.979,7.283,7.285,32.2,136.5,26.10,26.11,15.931,30.865
24-01-23/17-32-49.988,7.282,7.284,134.9,45.7,26.10,26.11,15.931,30.865
24-01-23/17-32-52.746,7.280,7.281,1.2,3.1,26.10,26.11,14.357,3.800
24-01-23/17-32-55.690,7.278,7.279,2.0,61.4,26.09,26.10,19.450,23.509
24-01-23/17-32-58.959,7.281,7.283,22.3,3.3,26.09,26.10,27.655,1.277
24-01-23/17-33-01.673,7.282,7.283,1.8,10.0,26.10,26.11,7.234,15.637
24-01-23/17-33-04.817,7.283,7.285,24.0,69.8,26.11,26.12,6.364,76.193
24-01-23/17-33-08.018,7.285,7.287,63.0,1.7,26.11,26.12,6.364,2.075
24-01-23/17-33-10.712,7.287,7.288,3.5,23.3,26.12,26.13,18.780,9.994
24-01-23/17-33-13.534,7.286,7.288,10.5,23.3,26.11,26.12,16.239,10.192
24-01-23/17-33-16.701,7.286,7.288,7.8,21.9,26.11,26.12,17.739,14.120
24-01-23/17-33-19.596,7.287,7.288,3.5,11.4,26.11,26.12,17.103,14.120
24-01-23/17-33-22.838,7.286,7.287,36.9,16.9,26.11,26.12,23.855,8.960
24-01-23/17-33-25.611,7.286,7.287,3.5,16.9,26.11,26.12,6.351,13.408
24-01-23/17-33-28.831,7.286,7.287,7.0,16.9,26.11,26.12,15.460,8.377
24-01-23/17-33-31.928,7.283,7.284,3.5,1.1,26.09,26.10,28.213,21.827
24-01-23/17-33-34.471,7.283,7.284,1.0,7.3,26.09,26.10,35.891,2.543
24-01-23/17-33-38.171,7.284,7.285,27.5,8.1,26.10,26.11,9.965,46.992
24-01-23/17-33-40.994,7.281,7.284,3.9,1.4,26.08,26.09,9.698,11.213
24-01-23/17-33-43.931,7.280,7.282,17.0,3.4,26.07,26.08,9.472,0.670
24-01-23/17-33-47.085,7.279,7.282,2.0,59.7,26.07,26.08,12.016,0.670
24-01-23/17-33-49.553,7.276,7.279,15.5,1.1,26.06,26.07,50.986,11.575
24-01-23/17-33-52.955,7.278,7.280,28.5,6.4,26.07,26.08,0.384,25.977
24-01-23/17-33-55.893,7.279,7.281,1.1,4.8,26.07,26.08,6.179,18.500
24-01-23/17-33-58.862,7.278,7.281,7.8,22.4,26.06,26.07,20.199,10.482
24-01-23/17-34-01.669,7.278,7.279,3.2,4.4,26.06,26.07,21.095,9.257
24-01-23/17-34-05.181,7.278,7.279,1.3,0.8,26.05,26.06,50.141,4.202
24-01-23/17-34-07.890,7.281,7.282,27.0,4.3,26.08,26.09,30.715,32.851
24-01-23/17-34-10.730,7.285,7.287,25.4,1.5,26.10,26.11,36.264,1.909
24-01-23/17-34-14.007,7.285,7.286,34.1,1.3,26.10,26.11,7.858,36.699
24-01-23/17-34-17.005,7.282,7.285,24.0,30.7,26.08,26.09,21.794,28.195
24-01-23/17-34-19.878,7.282,7.284,5.0,1.6,26.08,26.09,14.680,5.384
24-01-23/17-34-22.733,7.286,7.287,3.5,2.9,26.11,26.12,32.326,26.761
24-01-23/17-34-26.066,7.283,7.285,7.0,50.7,26.09,26.10,11.487,36.573
24-01-23/17-34-29.170,7.283,7.286,9.4,0.3,26.10,26.11,24.632,18.252
24-01-23/17-34-31.957,7.285,7.286,3.5,0.3,26.09,26.10,2.543,17.369
24-01-23/17-34-35.137,7.283,7.285,48.7,1.7,26.09,26.10,21.417,7.647
24-01-23/17-34-37.702,7.282,7.285,1.8,1.7,26.10,26.11,10.541,27.870
24-01-23/17-34-40.499,7.283,7.285,0.2,171.4,26.10,26.11,10.541,20.934
24-01-23/17-34-44.114,7.283,7.285,6.3,171.4,26.10,26.11,11.795,3.872
24-01-23/17-34-46.930,7.287,7.288,24.0,3.3,26.11,26.12,38.322,0.707
24-01-23/17-34-49.794,7.287,7.288,27.5,1.9,26.11,26.12,30.564,1.090
24-01-23/17-34-52.809,7.282,7.285,25.8,7.7,26.10,26.11,16.621,17.918
24-01-23/17-34-55.693,7.284,7.285,0.1,1.5,26.10,26.11,13.554,17.918
24-01-23/17-34-58.765,7.281,7.282,3.1,14.3,26.10,26.11,15.659,14.834
24-01-23/17-35-02.141,7.283,7.286,1.9,68.6,26.09,26.10,12.825,3.775
24-01-23/17-35-04.885,7.280,7.283,1.6,6.0,26.07,26.08,10.497,8.878
24-01-23/17-35-08.038,7.284,7.287,1.3,10.0,26.08,26.09,22.643,26.281
24-01-23/17-35-10.671,7.285,7.286,6.9,30.9,26.08,26.09,37.069,7.622
24-01-23/17-35-13.580,7.284,7.287,63.5,5.2,26.09,26.10,6.520,17.062
24-01-23/17-35-17.084,7.284,7.287,22.7,5.2,26.09,26.10,5.129,10.104
24-01-23/17-35-19.711,7.285,7.288,21.2,3.4,26.09,26.10,8.178,8.081
24-01-23/17-35-23.158,7.281,7.282,33.6,10.0,26.08,26.09,9.235,51.172
24-01-23/17-35-25.751,7.284,7.286,23.9,2.9,26.08,26.09,6.904,42.519
24-01-23/17-35-28.600,7.284,7.286,17.0,2.9,26.09,26.10,3.760,14.775
24-01-23/17-35-31.305,7.285,7.287,52.1,4.4,26.11,26.12,69.327,77.703
24-01-23/17-35-34.941,7.292,7.294,72.6,16.7,26.12,26.13,43.551,9.815
24-01-23/17-35-38.171,7.300,7.301,81.0,93.4,26.15,26.16,48.008,10.237
24-01-23/17-35-40.725,7.302,7.303,121.3,5.7,26.16,26.17,39.712,0.649
24-01-23/17-35-43.836,7.309,7.311,114.9,1.3,26.19,26.20,30.744,4.191
24-01-23/17-35-47.014,7.315,7.318,2.9,1.7,26.18,26.19,59.498,17.918
24-01-23/17-35-50.051,7.316,7.318,31.9,1.7,26.19,26.20,12.916,23.786
24-01-23/17-35-53.000,7.312,7.314,54.8,1.1,26.18,26.19,36.699,42.286
24-01-23/17-35-55.932,7.309,7.310,0.6,13.6,26.16,26.17,21.483,16.240
24-01-23/17-35-58.790,7.306,7.308,3.9,13.6,26.15,26.16,19.613,30.734
24-01-23/17-36-02.131,7.306,7.307,8.8,1.1,26.15,26.16,13.257,10.557
24-01-23/17-36-05.139,7.306,7.309,32.4,2.0,26.16,26.17,36.263,17.998
24-01-23/17-36-07.676,7.305,7.307,1.8,15.3,26.16,26.17,10.555,25.640
24-01-23/17-36-10.649,7.303,7.306,3.6,2.0,26.15,26.16,9.109,43.629
24-01-23/17-36-13.863,7.303,7.306,1.5,2.0,26.15,26.16,16.287,59.999
24-01-23/17-36-15.453,7.303,7.305,21.8,19.6,26.16,26.17,17.062,52.440
24-01-23/17-36-20.157,7.308,7.309,3.2,7.5,26.17,26.18,5.730,11.476
24-01-23/17-36-23.089,7.306,7.309,1.3,36.9,26.18,26.19,6.184,23.646
24-01-23/17-36-26.099,7.306,7.309,21.8,1.2,26.16,26.17,26.408,6.337
24-01-23/17-36-28.596,7.306,7.309,35.4,1.2,26.16,26.17,26.408,7.658
24-01-23/17-36-32.124,7.307,7.309,21.2,9.5,26.16,26.17,12.471,9.664
24-01-23/17-36-35.050,7.307,7.309,21.2,9.5,26.17,26.18,24.503,5.331
24-01-23/17-36-37.938,7.312,7.313,42.5,9.6,26.19,26.20,14.917,4.191
24-01-23/17-36-40.838,7.316,7.318,70.3,9.4,26.21,26.22,27.879,4.659
24-01-23/17-36-43.979,7.323,7.324,65.7,5.0,26.22,26.23,25.405,6.996
24-01-23/17-36-46.452,7.325,7.326,74.9,6.7,26.24,26.25,15.199,19.083
24-01-23/17-36-49.807,7.325,7.326,82.9,25.7,26.23,26.24,21.197,21.305
24-01-23/17-36-52.943,7.324,7.326,24.6,27.5,26.23,26.24,22.408,3.848
24-01-23/17-36-55.946,7.319,7.323,3.0,5.1,26.21,26.22,29.994,55.711
24-01-23/17-36-58.944,7.321,7.323,1.7,3.4,26.22,26.23,2.842,78.348
24-01-23/17-37-01.697,7.320,7.323,1.1,1.2,26.22,26.23,7.970,9.650
24-01-23/17-37-05.161,7.319,7.322,3.7,1.1,26.22,26.23,9.998,12.060
24-01-23/17-37-07.925,7.316,7.318,1.1,1.2,26.20,26.21,85.197,5.439
24-01-23/17-37-10.632,7.314,7.317,64.4,60.4,26.20,26.21,66.692,14.223
24-01-23/17-37-13.572,7.311,7.313,11.4,25.1,26.20,26.21,5.570,22.469
24-01-23/17-37-16.758,7.312,7.315,1.3,27.2,26.20,26.21,13.428,22.674
24-01-23/17-37-20.173,7.312,7.315,1.3,1.7,26.19,26.20,19.878,19.106
24-01-23/17-37-22.546,7.312,7.315,1.3,33.5,26.19,26.20,14.762,2.965
24-01-23/17-37-25.747,7.314,7.316,1.8,6.7,26.20,26.22,30.373,70.087
24-01-23/17-37-28.793,7.318,7.321,2.0,29.6,26.22,26.23,17.127,3.817
24-01-23/17-37-32.109,7.314,7.316,1.8,11.1,26.21,26.22,27.781,26.511
24-01-23/17-37-34.874,7.313,7.315,1.7,40.4,26.21,26.22,31.528,8.295
24-01-23/17-37-37.958,7.315,7.317,6.7,1.3,26.21,26.22,31.528,6.306
24-01-23/17-37-40.845,7.314,7.316,0.8,1.1,26.21,26.22,31.528,14.016
24-01-23/17-37-43.727,7.316,7.318,1.9,10.0,26.23,26.24,15.971,8.882
24-01-23/17-37-46.344,7.316,7.318,35.6,1.3,26.22,26.23,9.109,3.373
24-01-23/17-37-50.090,7.314,7.315,0.8,17.6,26.22,26.23,8.917,45.172
24-01-23/17-37-53.179,7.314,7.316,2.2,1.1,26.22,26.23,9.600,12.276
24-01-23/17-37-55.909,7.314,7.316,2.2,1.1,26.23,26.24,17.133,10.390
24-01-23/17-37-58.744,7.314,7.316,2.2,1.1,26.23,26.24,0.382,56.776
24-01-23/17-38-02.069,7.309,7.312,1.2,10.0,26.21,26.22,60.133,14.387
24-01-23/17-38-04.848,7.307,7.310,2.7,58.1,26.21,26.22,0.001,35.873
24-01-23/17-38-07.484,7.309,7.310,34.1,29.8,26.21,26.22,12.024,6.014
24-01-23/17-38-10.645,7.307,7.309,2.7,36.5,26.21,26.22,0.001,9.968
24-01-23/17-38-14.114,7.308,7.312,1.3,45.7,26.20,26.21,0.684,13.100
24-01-23/17-38-16.831,7.308,7.311,1.3,45.0,26.18,26.19,59.628,1.593
24-01-23/17-38-19.874,7.308,7.309,1.3,5.7,26.18,26.19,66.047,8.041
24-01-23/17-38-23.049,7.308,7.309,21.8,5.7,26.19,26.20,23.820,78.324
24-01-23/17-38-25.787,7.308,7.311,1.3,35.0,26.18,26.19,42.566,7.647
24-01-23/17-38-28.845,7.308,7.310,52.1,33.0,26.20,26.21,4.008,56.213
24-01-23/17-38-31.929,7.310,7.312,0.1,30.6,26.18,26.19,17.255,21.411
24-01-23/17-38-34.985,7.310,7.312,1.4,2.7,26.18,26.19,10.523,50.893
24-01-23/17-38-37.522,7.308,7.311,1.3,1.5,26.17,26.18,7.451,10.089
24-01-23/17-38-41.041,7.308,7.310,32.4,0.8,26.17,26.18,11.111,10.089
24-01-23/17-38-44.043,7.309,7.311,52.5,6.7,26.18,26.19,25.113,18.221
24-01-23/17-38-47.046,7.316,7.318,27.3,2.9,26.20,26.21,18.056,37.328
24-01-23/17-38-50.150,7.315,7.318,2.1,2.9,26.20,26.21,10.298,15.297
24-01-23/17-38-52.549,7.318,7.319,0.9,1.8,26.20,26.21,15.181,15.297
24-01-23/17-38-56.203,7.319,7.321,50.7,1.4,26.21,26.22,24.565,20.834
24-01-23/17-38-58.782,7.318,7.320,1.2,11.1,26.21,26.22,1.863,21.017
24-01-23/17-39-01.562,7.319,7.320,6.1,1.1,26.21,26.22,16.596,2.072
24-01-23/17-39-05.203,7.319,7.321,8.1,4.9,26.21,26.22,10.634,8.057
24-01-23/17-39-07.748,7.319,7.321,8.1,4.9,26.21,26.22,10.634,8.057
24-01-23/17-39-10.663,7.316,7.319,1.6,1.1,26.19,26.20,16.968,33.222
24-01-23/17-39-13.145,7.317,7.319,1.3,10.0,26.19,26.20,29.026,25.165
24-01-23/17-39-16.679,7.315,7.318,2.6,10.0,26.18,26.19,43.804,4.265
24-01-23/17-39-19.700,7.315,7.318,83.7,1.8,26.19,26.20,19.609,7.642
24-01-23/17-39-22.788,7.321,7.323,102.8,1.2,26.22,26.23,38.168,17.393
24-01-23/17-39-26.075,7.318,7.321,1.3,1.5,26.21,26.22,17.611,41.404
24-01-23/17-39-28.848,7.318,7.320,1.3,15.1,26.20,26.21,34.670,59.983
24-01-23/17-39-31.454,7.319,7.321,9.6,1.5,26.20,26.21,34.670,55.072
24-01-23/17-39-34.823,7.317,7.320,1.6,16.8,26.20,26.21,17.608,60.296
24-01-23/17-39-37.806,7.317,7.320,1.6,1.7,26.20,26.21,17.608,60.296
24-01-23/17-39-40.579,7.316,7.319,1.6,79.4,26.20,26.21,9.965,73.381
24-01-23/17-39-43.810,7.310,7.313,15.4,16.7,26.19,26.20,38.796,17.079
24-01-23/17-39-46.722,7.309,7.312,1.7,1.9,26.18,26.19,9.302,23.133
24-01-23/17-39-50.162,7.310,7.312,1.6,1.9,26.18,26.19,9.302,16.096
24-01-23/17-39-52.915,7.308,7.309,20.5,347.7,26.18,26.19,5.948,45.163
24-01-23/17-39-56.108,7.309,7.312,1.2,1.9,26.18,26.19,7.342,45.163
24-01-23/17-39-58.779,7.308,7.311,1.1,60.0,26.17,26.18,9.758,30.795
24-01-23/17-40-01.643,7.308,7.309,6.1,0.8,26.17,26.18,9.758,40.664
24-01-23/17-40-05.198,7.308,7.311,22.0,41.0,26.17,26.18,11.074,33.771
24-01-23/17-40-07.752,7.310,7.311,20.5,7.0,26.17,26.18,64.912,1.871
24-01-23/17-40-11.149,7.304,7.307,32.3,2.0,26.17,26.18,1.508,11.638
24-01-23/17-40-13.733,7.307,7.309,28.5,27.0,26.17,26.18,1.508,101.491
24-01-23/17-40-17.070,7.309,7.310,30.0,3.6,26.17,26.18,10.213,94.853
24-01-23/17-40-20.082,7.305,7.308,22.1,17.7,26.17,26.18,2.455,101.447
24-01-23/17-40-22.983,7.308,7.310,2.7,3.6,26.17,26.18,20.555,360.577
24-01-23/17-40-26.181,7.308,7.309,2.6,20.5,26.16,26.17,41.256,7.704
24-01-23/17-40-29.124,7.305,7.308,63.9,1.2,26.16,26.17,3.239,101.172
24-01-23/17-40-32.087,7.309,7.311,34.1,9.0,26.17,26.18,52.489,5.935
24-01-23/17-40-34.724,7.314,7.315,6.2,41.8,26.17,26.18,54.452,5.935
24-01-23/17-40-37.812,7.315,7.317,20.5,1.8,26.19,26.20,3.989,313.370
24-01-23/17-40-40.901,7.312,7.314,1.7,21.7,26.18,26.19,10.487,6.636
24-01-23/17-40-43.703,7.308,7.310,17.1,29.3,26.16,26.17,19.360,7.648
24-01-23/17-40-46.645,7.307,7.309,17.2,10.8,26.16,26.17,8.805,3.953
24-01-23/17-40-50.168,7.309,7.311,1.8,10.0,26.16,26.17,46.503,7.643
24-01-23/17-40-52.687,7.308,7.311,23.7,12.0,26.17,26.18,7.650,19.031
24-01-23/17-40-56.099,7.308,7.311,23.7,2.0,26.17,26.18,0.382,19.031
24-01-23/17-40-58.688,7.308,7.311,3.2,51.3,26.16,26.17,29.841,1.910
24-01-23/17-41-01.514,7.308,7.311,3.2,22.5,26.17,26.18,33.185,237.516
24-01-23/17-41-04.605,7.314,7.317,46.6,1.5,26.17,26.18,24.713,1.909
24-01-23/17-41-08.058,7.317,7.319,26.1,27.2,26.18,26.19,10.155,65.354
24-01-23/17-41-10.696,7.317,7.319,46.5,27.2,26.18,26.19,12.007,65.354
24-01-23/17-41-13.880,7.309,7.312,23.6,2.0,26.17,26.18,21.563,25.073
24-01-23/17-41-16.890,7.308,7.311,2.3,59.6,26.16,26.17,18.838,9.305
24-01-23/17-41-20.030,7.309,7.311,5.2,10.3,26.16,26.17,18.838,3.573
24-01-23/17-41-22.991,7.311,7.312,18.0,3.1,26.17,26.18,11.430,24.710
24-01-23/17-41-25.849,7.311,7.313,19.5,10.0,26.17,26.18,11.430,13.378
24-01-23/17-41-28.675,7.310,7.312,1.5,8.7,26.17,26.18,13.359,13.378
24-01-23/17-41-31.370,7.309,7.312,9.9,10.4,26.17,26.18,3.887,22.916
24-01-23/17-41-34.838,7.310,7.313,32.2,63.9,26.17,26.18,5.985,15.276
24-01-23/17-41-38.047,7.314,7.316,36.5,1.6,26.18,26.19,41.827,7.645
24-01-23/17-41-40.663,7.314,7.316,63.2,2.4,26.19,26.20,4.210,280.966
24-01-23/17-41-43.614,7.312,7.315,3.1,40.6,26.17,26.18,58.581,0.856
24-01-23/17-41-46.694,7.312,7.315,3.1,11.8,26.18,26.19,86.607,2.015
24-01-23/17-41-49.884,7.312,7.314,3.1,37.5,26.18,26.19,0.382,241.111
24-01-23/17-41-52.903,7.312,7.314,3.1,8.7,26.18,26.19,15.898,23.203
24-01-23/17-41-56.120,7.312,7.314,3.1,8.7,26.18,26.19,6.637,19.110
24-01-23/17-41-59.194,7.312,7.315,23.6,11.8,26.18,26.19,7.758,12.109
24-01-23/17-42-01.667,7.311,7.313,6.1,1.5,26.17,26.18,48.008,3.968
24-01-23/17-42-04.916,7.313,7.316,1.7,32.6,26.18,26.19,3.269,239.497
24-01-23/17-42-07.965,7.312,7.315,1.6,11.6,26.18,26.19,12.957,10.394
24-01-23/17-42-11.108,7.314,7.316,6.9,3.8,26.18,26.19,14.342,10.394
24-01-23/17-42-14.081,7.311,7.313,1.5,6.9,26.17,26.18,69.677,1.546
24-01-23/17-42-17.072,7.311,7.313,1.5,30.0,26.17,26.18,88.817,2.414
24-01-23/17-42-19.555,7.311,7.313,22.0,2.5,26.17,26.18,88.817,2.414
24-01-23/17-42-23.196,7.313,7.315,20.5,4.9,26.19,26.20,11.533,17.062
24-01-23/17-42-26.167,7.316,7.317,27.5,9.9,26.20,26.21,19.619,18.709
24-01-23/17-42-29.233,7.317,7.319,23.4,13.2,26.21,26.22,58.387,1.558
24-01-23/17-42-31.870,7.335,7.338,42.7,60.6,26.25,26.26,13.247,15.969
24-01-23/17-42-35.173,7.335,7.337,7.3,2.3,26.25,26.26,13.247,18.198
24-01-23/17-42-37.809,7.335,7.336,20.4,21.7,26.26,26.27,37.856,9.337
24-01-23/17-42-41.121,7.342,7.344,20.8,30.6,26.27,26.28,16.241,2.060
24-01-23/17-42-44.237,7.343,7.346,34.0,3.1,26.27,26.28,33.040,1.161
24-01-23/17-42-47.037,7.344,7.346,25.7,3.1,26.27,26.28,48.730,21.180
24-01-23/17-42-49.963,7.342,7.345,16.9,31.7,26.27,26.28,0.762,26.888
24-01-23/17-42-52.349,7.338,7.342,18.9,1.4,26.27,26.28,3.926,36.192
24-01-23/17-42-55.698,7.339,7.342,1.5,1.8,26.26,26.27,83.690,7.280
24-01-23/17-42-59.154,7.342,7.345,2.0,8.2,26.27,26.28,61.936,21.968
24-01-23/17-43-02.189,7.341,7.345,92.8,8.2,26.27,26.28,6.289,12.310
24-01-23/17-43-04.850,7.333,7.335,1.3,22.3,26.24,26.25,32.502,16.936
24-01-23/17-43-07.998,7.326,7.329,15.5,29.4,26.23,26.24,8.700,8.779
24-01-23/17-43-10.992,7.326,7.327,11.2,22.4,26.22,26.23,15.594,5.719
24-01-23/17-43-13.734,7.330,7.333,22.2,1.4,26.24,26.25,14.073,46.729
24-01-23/17-43-16.567,7.329,7.332,23.8,62.1,26.23,26.24,33.436,10.485
24-01-23/17-43-20.144,7.327,7.331,0.2,1.6,26.22,26.23,42.721,18.119
24-01-23/17-43-23.161,7.330,7.331,26.4,78.7,26.22,26.23,38.910,18.119
24-01-23/17-43-26.141,7.331,7.333,1.1,4.0,26.23,26.24,43.156,2.526
24-01-23/17-43-28.991,7.332,7.333,13.5,21.2,26.23,26.24,9.109,4.674
24-01-23/17-43-31.796,7.335,7.336,2.2,1.4,26.23,26.24,15.133,5.887
24-01-23/17-43-34.402,7.335,7.336,15.3,15.8,26.23,26.24,9.416,6.899
24-01-23/17-43-37.545,7.336,7.337,29.7,3.2,26.23,26.24,15.133,1.594
24-01-23/17-43-40.824,7.336,7.338,45.1,6.1,26.25,26.26,27.794,23.407
24-01-23/17-43-43.136,7.336,7.337,9.8,12.0,26.25,26.26,10.807,6.345
24-01-23/17-43-45.908,7.336,7.337,10.4,2.0,26.25,26.26,26.216,5.305
24-01-23/17-43-49.453,7.336,7.337,15.3,2.0,26.25,26.26,18.820,5.713
24-01-23/17-43-51.234,7.336,7.337,35.7,2.0,26.25,26.26,9.743,31.181
24-01-23/17-43-55.230,7.336,7.337,15.3,2.0,26.24,26.25,40.974,8.978
24-01-23/17-43-59.004,7.336,7.337,14.3,3.5,26.24,26.25,11.162,27.237
24-01-23/17-44-02.184,7.336,7.338,20.5,5.0,26.24,26.25,35.415,5.038
24-01-23/17-44-04.952,7.341,7.342,12.4,7.5,26.26,26.27,23.742,0.762
24-01-23/17-44-08.053,7.341,7.343,14.0,49.9,26.26,26.27,24.331,8.511
24-01-23/17-44-11.062,7.340,7.341,6.2,44.7,26.26,26.27,24.039,13.354
24-01-23/17-44-14.078,7.343,7.344,20.4,252.0,26.27,26.28,54.655,22.087
24-01-23/17-44-16.860,7.343,7.344,14.1,254.6,26.27,26.28,15.762,22.087
24-01-23/17-44-20.213,7.345,7.347,20.4,23.4,26.27,26.28,16.348,22.087
24-01-23/17-44-22.675,7.345,7.347,6.2,61.6,26.27,26.28,10.640,27.795
24-01-23/17-44-25.864,7.341,7.344,1.6,8.9,26.27,26.28,18.529,38.356
24-01-23/17-44-28.752,7.342,7.344,0.1,1.9,26.27,26.28,10.925,80.421
24-01-23/17-44-32.247,7.343,7.345,3.4,1.8,26.26,26.27,204.559,7.644
24-01-23/17-44-34.821,7.343,7.346,10.0,1.7,26.27,26.28,47.988,30.126
24-01-23/17-44-37.940,7.342,7.345,1.5,79.7,26.26,26.27,183.747,5.711
24-01-23/17-44-40.624,7.341,7.343,1.6,50.0,26.26,26.27,156.614,8.956
24-01-23/17-44-43.696,7.337,7.339,1.7,21.8,26.26,26.27,157.450,10.668
24-01-23/17-44-46.758,7.337,7.339,1.7,12.1,26.26,26.27,163.161,1.712
24-01-23/17-44-50.208,7.339,7.341,42.1,0.8,26.27,26.28,8.975,32.392
24-01-23/17-44-53.076,7.339,7.341,22.1,4.3,26.27,26.28,9.476,35.421
24-01-23/17-44-56.148,7.340,7.341,12.7,4.3,26.27,26.28,3.773,32.409
24-01-23/17-44-58.694,7.338,7.341,1.6,60.7,26.27,26.28,3.773,32.409
24-01-23/17-45-00.709,7.338,7.341,1.6,60.7,26.26,26.27,200.364,1.083
24-01-23/17-45-05.226,7.339,7.342,22.1,115.8,26.28,26.29,25.567,41.591
24-01-23/17-45-07.872,7.337,7.340,22.1,17.5,26.28,26.29,1.712,115.037
24-01-23/17-45-10.762,7.337,7.340,1.7,25.8,26.28,26.29,1.712,121.204
24-01-23/17-45-14.036,7.332,7.336,1.4,12.0,26.25,26.26,29.903,43.584
24-01-23/17-45-17.119,7.330,7.332,30.4,6.4,26.23,26.24,6.403,32.475
24-01-23/17-45-19.731,7.330,7.332,10.0,7.8,26.23,26.24,0.686,36.920
24-01-23/17-45-23.068,7.328,7.331,22.4,85.4,26.22,26.23,12.577,45.267
24-01-23/17-45-26.041,7.331,7.334,1.9,15.3,26.23,26.24,63.178,4.816
24-01-23/17-45-29.201,7.330,7.333,32.2,34.4,26.24,26.25,10.547,89.578
24-01-23/17-45-31.796,7.330,7.333,11.8,64.7,26.23,26.24,80.240,9.309
24-01-23/17-45-35.093,7.330,7.333,33.8,64.7,26.22,26.23,73.983,17.427
24-01-23/17-45-38.122,7.327,7.329,3.2,41.9,26.22,26.23,58.394,2.408
24-01-23/17-45-40.781,7.328,7.329,37.2,32.9,26.23,26.24,18.596,43.744
24-01-23/17-45-43.898,7.330,7.332,1.1,27.9,26.23,26.24,5.946,40.989
24-01-23/17-45-46.840,7.330,7.332,21.5,27.9,26.23,26.24,5.946,41.190
24-01-23/17-45-50.092,7.330,7.332,26.5,32.9,26.24,26.25,16.342,12.990
24-01-23/17-45-52.862,7.330,7.332,26.5,25.9,26.24,26.25,11.542,12.990
24-01-23/17-45-55.945,7.330,7.331,5.0,7.0,26.24,26.25,24.279,14.500
24-01-23/17-45-58.929,7.328,7.330,1.7,17.0,26.22,26.23,62.833,4.816
24-01-23/17-46-02.069,7.325,7.328,27.2,1.8,26.23,26.24,11.826,39.368
24-01-23/17-46-04.993,7.327,7.331,32.3,91.7,26.23,26.24,17.543,3.286
24-01-23/17-46-07.915,7.329,7.331,32.3,111.9,26.23,26.24,6.573,3.807
24-01-23/17-46-10.689,7.331,7.334,43.6,17.9,26.23,26.24,8.983,3.807
24-01-23/17-46-13.914,7.334,7.336,35.4,4.7,26.25,26.26,18.558,5.321
24-01-23/17-46-17.227,7.335,7.337,66.4,37.9,26.27,26.28,20.320,9.015
24-01-23/17-46-19.913,7.336,7.338,78.9,3.3,26.28,26.29,12.499,91.774
24-01-23/17-46-22.282,7.337,7.339,96.4,0.4,26.28,26.29,12.051,95.578
24-01-23/17-46-25.913,7.337,7.339,96.4,0.4,26.28,26.29,12.051,106.494
24-01-23/17-46-28.823,7.329,7.333,39.5,1.7,26.25,26.26,31.799,27.008
24-01-23/17-46-32.031,7.330,7.332,34.0,1.1,26.25,26.26,46.950,26.058
24-01-23/17-46-34.240,7.331,7.333,0.2,8.9,26.25,26.26,7.406,35.579
24-01-23/17-46-37.786,7.334,7.337,52.0,1.3,26.26,26.27,30.724,62.271
24-01-23/17-46-39.920,7.335,7.337,0.1,1.3,26.26,26.27,4.881,138.026
24-01-23/17-46-43.291,7.335,7.337,0.1,1.3,26.26,26.27,18.964,123.591
24-01-23/17-46-46.613,7.333,7.336,2.0,9.5,26.26,26.27,16.300,127.398
24-01-23/17-46-49.830,7.331,7.334,55.5,30.0,26.25,26.26,10.336,17.784
24-01-23/17-46-53.083,7.332,7.334,7.0,35.0,26.25,26.26,10.336,12.638
24-01-23/17-46-55.550,7.332,7.335,27.4,4.7,26.24,26.25,13.466,23.131
24-01-23/17-46-58.563,7.333,7.335,26.5,0.1,26.24,26.25,22.575,23.131
24-01-23/17-47-01.147,7.335,7.337,27.3,33.0,26.25,26.26,9.965,128.799
24-01-23/17-47-04.837,7.335,7.337,7.7,30.3,26.25,26.26,16.409,119.914
24-01-23/17-47-07.516,7.331,7.333,83.4,3.5,26.24,26.25,10.867,54.596
24-01-23/17-47-10.678,7.329,7.332,8.9,5.2,26.23,26.24,60.493,7.649
24-01-23/17-47-14.236,7.332,7.336,44.6,1.6,26.25,26.26,11.816,120.721
24-01-23/17-47-17.177,7.336,7.337,22.0,10.0,26.24,26.25,27.331,9.496
24-01-23/17-47-18.841,7.336,7.338,22.0,81.9,26.24,26.25,33.449,88.696
24-01-23/17-47-22.966,7.334,7.336,53.2,27.5,26.24,26.25,15.020,84.791
24-01-23/17-47-26.167,7.337,7.339,54.5,3.5,26.28,26.29,7.758,68.728
24-01-23/17-47-28.923,7.338,7.340,1.8,10.0,26.27,26.28,71.532,6.103
24-01-23/17-47-32.216,7.337,7.339,1.7,10.0,26.27,26.28,54.470,1.975
24-01-23/17-47-35.155,7.338,7.341,37.3,42.3,26.26,26.27,29.189,0.200
